BUGID,FNAME,CHURN,LOC
18802,qtbase/src/corelib/doc/snippets/qmetaobject-revision/window.h,31.5,31.5
18802,qtbase/src/corelib/doc/snippets/code/src_corelib_kernel_qobject.cpp,0.5,222
18802,qtbase/src/corelib/doc/snippets/qmetaobject-revision/main.cpp,36,36
18802,qtbase/src/corelib/kernel/qobject.cpp,15.5,1980
30756,qtbase/src/plugins/platforms/cocoa/qcocoamenuitem.h,13,52
30756,qtbase/src/widgets/kernel/qwidget_qpa.cpp,1,806
30756,qtbase/src/plugins/platforms/cocoa/qcocoamenu.h,5,40
30756,qtbase/src/plugins/platforms/cocoa/qcocoamenubar.h,3,26
30142,qtbase/src/gui/kernel/qplatformwindow.cpp,12,142
30142,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,8,6703
30142,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,7,1254
30134,qtbase/src/corelib/kernel/qcoreapplication.cpp,3.5,910
13663,qtbase/src/widgets/widgets/qmenu.cpp,20,2050
13663,qtbase/src/widgets/widgets/qmenu.h,2,99
13663,qtbase/src/widgets/widgets/qmenu_p.h,2,103
2192,qtbase/tests/auto/sql/kernel/qsqlquery/tst_qsqlquery.cpp,5.5,2680
2192,qtbase/src/sql/drivers/odbc/qsql_odbc.cpp,1,2179
31618,qtbase/tests/auto/corelib/io/qtemporarydir/tst_qtemporarydir.cpp,4.5,249
30779,qtbase/src/corelib/io/qprocess.cpp,17.5,829
30779,qtbase/src/corelib/io/qprocess_p.h,21.5,188
30779,qtbase/src/corelib/io/qprocess_unix.cpp,2,812
2362,qtbase/src/widgets/widgets/qmenu.cpp,20,2050
2362,qtbase/src/widgets/widgets/qmenu.h,2,99
2362,qtbase/src/widgets/widgets/qmenu_p.h,2,103
28804,qtbase/src/opengl/qgl_qpa.cpp,1,289
28924,qtbase/tests/auto/corelib/tools/qsharedpointer/nontracked.cpp,58,58
28924,qtbase/tests/auto/corelib/tools/qsharedpointer/nontracked.h,24.5,24.5
28924,qtbase/tests/auto/corelib/tools/qsharedpointer/tst_qsharedpointer.cpp,3.5,1521
28924,qtbase/src/corelib/tools/qsharedpointer_impl.h,1,547
27680,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,363.5,771
27680,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,7,254
27680,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,29,32
27680,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,59,680
13470,qtbase/src/corelib/thread/qbasicatomic.h,2,95
31672,qtbase/src/widgets/widgets/qdockwidget.cpp,1,937
31672,qtbase/src/widgets/kernel/qwidget_qpa.cpp,2,806
31672,qtbase/src/widgets/kernel/qwidget.cpp,2.5,5033
30111,qtbase/src/tools/qdoc/cppcodemarker.cpp,16.5,1186
30111,qtbase/src/tools/qdoc/codemarker.cpp,33.5,500
30111,qtbase/src/tools/qdoc/codemarker.h,9.5,122
30111,qtbase/src/tools/qdoc/htmlgenerator.cpp,17,3872
31535,qtbase/src/tools/qdoc/cppcodeparser.cpp,24.5,1961
31535,qtbase/src/tools/qdoc/tree.cpp,6,1822
31535,qtbase/src/tools/qdoc/puredocparser.cpp,2,108
31535,qtbase/src/tools/qdoc/qdocdatabase.h,3,3
31535,qtbase/src/tools/qdoc/qdocdatabase.cpp,26,26
31535,qtbase/src/tools/qdoc/cppcodeparser.h,0.5,130
31535,qtbase/src/tools/qdoc/tree.h,3,116
29108,qtbase/src/sql/models/qsqlquerymodel_p.h,0.5,52
29108,qtbase/tests/auto/sql/models/qsqltablemodel/tst_qsqltablemodel.cpp,4,1278
29108,qtbase/src/sql/models/qsqlquerymodel.cpp,10.5,264
271494,qtbase/src/widgets/widgets/qmdisubwindow.cpp,4,2325
271494,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,15.5,1434
30398,qtbase/src/gui/kernel/qwindow.cpp,3,791
29969,qtbase/src/gui/kernel/qwindow.cpp,4,791
29969,qtbase/src/widgets/kernel/qwidget.cpp,3.5,5033
31762,qtbase/tests/auto/opengl/qgl/tst_qgl.cpp,2,1361
22413,qtbase/src/widgets/widgets/qlineedit.cpp,1.5,883
26697,qtbase/tools/configure/configureapp.cpp,10.5,3240
26697,qtbase/tools/configure/main.cpp,1,49
26697,qtbase/tools/configure/configureapp.h,0.5,115
19825,qtbase/src/network/ssl/qsslcontext.cpp,5.5,5.5
19825,qtbase/src/network/ssl/qsslsocket.cpp,13,947
19825,qtbase/src/network/ssl/qsslconfiguration.h,0.5,51
19825,qtbase/tests/auto/network/ssl/qsslsocket/tst_qsslsocket.cpp,33,1795
19825,qtbase/src/network/ssl/qsslconfiguration.cpp,13.5,140
19825,qtbase/src/network/ssl/qsslsocket.h,1.5,127
28701,qtbase/src/corelib/tools/qlocale_p.h,2.5,243
28701,qtbase/src/corelib/tools/qlocale_unix.cpp,13.5,189
28407,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,11,1254
31057,qtbase/src/widgets/kernel/qlayout.cpp,5,765
22720,qtbase/tests/auto/tools/moc/tst_moc.cpp,0.5,1491
22720,qtbase/src/tools/moc/utils.h,2,53
22720,qtbase/src/tools/moc/ppkeywords.cpp,1,203
22720,qtbase/src/tools/moc/keywords.cpp,1,963
22720,qtbase/src/tools/moc/util/generate_keywords.cpp,4.5,395
22720,qtbase/tests/auto/tools/moc/dollars.h,35,35
30876,qtbase/src/widgets/kernel/qwidget.cpp,13,5033
29281,qtbase/src/gui/image/qimagereader.cpp,2,609
30984,qtbase/src/plugins/platforms/windows/qwindowsmime.cpp,19,1152
29266,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase.h,0.5,58
29266,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase.cpp,21,1451
30294,qtbase/src/widgets/styles/qfusionstyle.cpp,48,48
26902,qtbase/src/plugins/platforms/xcb/qxcbintegration.cpp,2.5,100
26902,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,41.5,771
26902,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,0.5,32
26902,qtbase/src/plugins/platforms/xcb/qxcbintegration.h,0.5,35
29387,qtbase/src/widgets/dialogs/qcolordialog.cpp,2.5,1216
28468,qtbase/src/corelib/global/qlogging.cpp,1,456
10569,qtbase/tests/auto/sql/kernel/qsqlquery/tst_qsqlquery.cpp,2,2680
10569,qtbase/src/sql/drivers/odbc/qsql_odbc.cpp,1,2179
24762,qtbase/src/gui/painting/qpaintengine_raster.cpp,13,3277
24762,qtbase/src/gui/painting/qpaintengine_raster_p.h,0.5,296
24762,qtbase/src/gui/painting/qcosmeticstroker_p.h,2,77
24762,qtbase/tests/auto/gui/painting/qpainter/tst_qpainter.cpp,48,3294
24762,qtbase/src/gui/painting/qcosmeticstroker.cpp,11.5,760
30811,qtbase/src/gui/kernel/qopenglcontext.cpp,1,446
30811,qtbase/src/opengl/qgl_qpa.cpp,6.5,289
30578,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,1.5,1.5
31197,qtbase/src/tools/qdoc/ditaxmlgenerator.cpp,2,5261
31197,qtbase/src/tools/qdoc/htmlgenerator.cpp,2,3872
27202,qtbase/src/plugins/platforms/cocoa/qcocoamenuloader.h,1,38
29163,qtbase/src/corelib/thread/qthreadpool.cpp,1,288
29163,qtbase/tests/auto/corelib/thread/qthreadpool/tst_qthreadpool.cpp,26.5,626
31111,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,12.5,1254
27354,qtbase/src/gui/text/qtextengine.cpp,2,2675
27354,qtbase/tests/auto/gui/text/qtextdocument/tst_qtextdocument.cpp,12.5,2188
28978,qtbase/src/widgets/styles/qcommonstyle.cpp,1,4958
28978,qtbase/src/widgets/styles/qstyleanimation.cpp,0.5,0.5
30583,qtbase/qmake/option.cpp,0.5,555
30044,qtbase/src/platformsupport/fontdatabases/fontconfig/qfontconfigdatabase.cpp,11.5,603
29002,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview_2.cpp,890.5,905
29002,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview.h,42.5,42.5
29002,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview.cpp,30.5,3429
18934,qtbase/src/corelib/io/qprocess_unix.cpp,32,812
29778,qtbase/src/tools/qdoc/cppcodemarker.cpp,13.5,1186
29778,qtbase/src/tools/qdoc/ditaxmlgenerator.cpp,2.5,5261
29778,qtbase/src/tools/qdoc/qmlvisitor.cpp,20.5,402
29778,qtbase/src/tools/qdoc/qdocindexfiles.cpp,30.5,30.5
29778,qtbase/src/tools/qdoc/qmlvisitor.h,1.5,58
29778,qtbase/src/tools/qdoc/node.h,17,770
29778,qtbase/src/tools/qdoc/node.cpp,17.5,1845
29778,qtbase/src/tools/qdoc/qdocdatabase.h,0.5,0.5
29778,qtbase/src/tools/qdoc/qdocdatabase.cpp,63.5,63.5
29778,qtbase/src/tools/qdoc/htmlgenerator.cpp,2.5,3872
30139,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,1,72
31217,qtbase/tests/auto/widgets/graphicsview/qgraphicsgridlayout/tst_qgraphicsgridlayout.cpp,6,2887
31217,qtbase/src/widgets/graphicsview/qgridlayoutengine.cpp,1,1346
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-myanmar.c,1.5,390
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-gpos.c,4.5,4034
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-shaper.cpp,1,745
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-tibetan.c,1.5,180
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-indic.cpp,2.5,1365
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-arabic.c,6,838
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-gsub.c,3,2870
30331,qtbase/src/corelib/tools/qvector.h,1,606
30448,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase_ft.cpp,42,376
30448,qtbase/src/gui/text/qfontdatabase_qpa.cpp,2.5,302
30448,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase.cpp,34,1451
28815,qtbase/src/corelib/json/qjsondocument.h,6.5,70
28815,qtbase/src/corelib/json/qjsondocument.cpp,19.5,244
28815,qtbase/tests/auto/corelib/json/tst_qtjson.cpp,70,1647
13182,qtbase/src/widgets/dialogs/qfileinfogatherer.cpp,1,180
13182,qtbase/src/widgets/dialogs/qfilesystemmodel_p.h,1,204
13182,qtbase/src/widgets/dialogs/qfileinfogatherer_p.h,4,101
13182,qtbase/src/widgets/itemviews/qfileiconprovider.cpp,9,155
13182,qtbase/src/widgets/dialogs/qfilesystemmodel.cpp,1,1151
26156,qtbase/src/gui/painting/qcosmeticstroker.cpp,8.5,760
28322,qtbase/tests/auto/gui/image/qimage/tst_qimage.cpp,2,1554
30923,qtbase/tests/auto/widgets/graphicsview/qgraphicswidget/tst_qgraphicswidget.cpp,36,2682
30923,qtbase/src/widgets/graphicsview/qgraphicsscene.cpp,4.5,3653
30496,qtbase/src/gui/image/qiconloader.cpp,4.5,388
30496,qtbase/src/gui/image/qicon.cpp,2.5,584
30076,qtbase/src/sql/drivers/psql/qsql_psql.cpp,19,1101
29079,qtbase/src/corelib/tools/qregularexpression.h,1,127
29079,qtbase/tests/auto/corelib/tools/qregularexpression/tst_qregularexpression.cpp,40.5,1175
29079,qtbase/tests/auto/corelib/tools/qregularexpression/tst_qregularexpression.h,1,34
29079,qtbase/src/corelib/tools/qregularexpression.cpp,24,758
28282,qtbase/src/corelib/io/qfilesystemengine_unix.cpp,5.5,347
29867,qtbase/src/widgets/styles/qgtkstyle.cpp,19,2690
29564,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,4,1254
29283,qtbase/src/platformsupport/dnd/qsimpledrag.cpp,1,207
29283,qtbase/src/platformsupport/dnd/qshapedpixmapdndwindow.cpp,2,47
30932,qtbase/src/gui/painting/qpaintengine_raster.cpp,1.5,3277
30932,qtbase/src/plugins/platforms/windows/qwindowsfontengine.h,0.5,94
30932,qtbase/src/plugins/platforms/windows/qwindowsfontengine.cpp,3,976
30932,qtbase/src/gui/painting/qpainter.cpp,8.5,3770
29012,qtbase/src/gui/kernel/qplatformwindow.cpp,1.5,142
29012,qtbase/src/widgets/widgets/qdockwidget.cpp,14,937
29012,qtbase/src/widgets/kernel/qwidget_qpa.cpp,1.5,806
30058,qtbase/tests/auto/corelib/io/qtemporaryfile/tst_qtemporaryfile.cpp,17.5,486
30058,qtbase/src/corelib/io/qtemporaryfile.cpp,4.5,323
28506,qtbase/src/widgets/styles/qcommonstyle.cpp,2,4958
28869,qtbase/src/plugins/platforms/cocoa/qcocoanativeinterface.h,3.5,17
31410,qtbase/src/plugins/platforms/xcb/qxcbxsettings.cpp,11,11
29481,qtbase/src/sql/kernel/qsqldatabase.cpp,1.5,457
7595,qtbase/tests/auto/corelib/kernel/qobject/tst_qobject.cpp,15,4372
7595,qtbase/src/corelib/kernel/qobject.cpp,8,1980
25196,qtbase/src/tools/uic/qclass_lib_map.h,1,1099
28972,qtbase/src/network/socket/qnativesocketengine_win.cpp,22,949
29946,qtbase/src/widgets/kernel/qapplication_p.h,1,122
29946,qtbase/src/widgets/kernel/qwidgetwindow.cpp,4,430
29946,qtbase/src/gui/kernel/qevent.cpp,18.5,962
29946,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,3,266
29946,qtbase/src/widgets/kernel/qapplication.cpp,7.5,2194
28196,qtbase/src/3rdparty/angle/src/libEGL/main.cpp,29,29
28196,qtbase/src/3rdparty/angle/include/KHR/khrplatform.h,1.5,1.5
28196,qtbase/src/3rdparty/angle/src/libGLESv2/main.cpp,16,16
5451,qtbase/tests/auto/corelib/codecs/qtextcodec/tst_qtextcodec.cpp,37.5,1717
5451,qtbase/src/corelib/codecs/qtextcodec.cpp,16,390
30771,qtbase/src/network/access/qnetworkaccessmanager.cpp,28.5,521
30771,qtbase/src/network/access/qnetworkreplyhttpimpl.cpp,2,1312
30771,qtbase/src/network/access/qhttpnetworkconnectionchannel.cpp,5,809
30771,qtbase/src/network/access/qnetworkaccessmanager.h,4.5,85
30771,qtbase/src/network/access/qhttpthreaddelegate.cpp,4,382
30771,qtbase/src/network/access/qhttpnetworkreply.cpp,2.5,674
30771,qtbase/tests/benchmarks/network/access/qnetworkreply/tst_qnetworkreply.cpp,54.5,586
29674,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtNative.java,7,7
29674,qtbase/src/plugins/platforms/eglfs/qeglfshooks.h,1,22
29674,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtActivityDelegate.java,1,1
29674,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtSurface.java,2.5,2.5
29674,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.h,0.5,18
29674,qtbase/src/plugins/platforms/android/src/raster/qandroidplatformscreen.cpp,3,3
29674,qtbase/src/plugins/platforms/android/src/androidjnimain.h,0.5,0.5
29674,qtbase/src/plugins/platforms/android/src/raster/qandroidplatformscreen.h,0.5,0.5
29674,qtbase/src/plugins/platforms/android/src/opengl/qeglfshooks_android.cpp,3.5,3.5
29674,qtbase/src/plugins/platforms/eglfs/qeglfshooks_stub.cpp,4.5,88
29674,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,5.5,5.5
29674,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.cpp,3,34
30026,qtbase/src/gui/text/qfontengine_ft.cpp,13,1588
30108,qtbase/tests/auto/corelib/tools/qtimeline/tst_qtimeline.cpp,11.5,529
30108,qtbase/src/corelib/tools/qtimeline.cpp,1.5,320
29371,qtbase/qmake/generators/mac/pbuilder_pbx.cpp,4,1550
28177,qtbase/src/gui/image/qimagereader.cpp,37.5,609
28177,qtbase/src/gui/image/qimagewriter.cpp,42.5,284
28177,qtbase/tests/auto/gui/image/qimagewriter/tst_qimagewriter.cpp,10.5,363
28177,qtbase/tests/auto/gui/image/qimagereader/tst_qimagereader.cpp,10.5,1470
28177,qtbase/src/gui/image/qimagewriter.h,0.5,44
28177,qtbase/src/gui/image/qimagereader.h,0.5,69
29736,qtbase/src/tools/qdoc/main.cpp,2,346
28872,qtbase/src/widgets/kernel/qwidget.cpp,1.5,5033
28872,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,12.5,1254
31664,qtbase/src/widgets/widgets/qmenu.cpp,2,2050
29308,qtbase/tests/auto/tools/moc/tst_moc.cpp,21,1491
29308,qtbase/src/tools/moc/preprocessor.cpp,2,797
29308,qtbase/tests/auto/tools/moc/unterminated-function-macro.h,51,51
29304,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,5.5,1207
29304,qtbase/src/plugins/platforms/xcb/qxcbwindow.h,0.5,97
30777,qtbase/src/corelib/io/qdatastream.cpp,8,410
449,qtbase/src/gui/opengl/qopenglfunctions_4_3_compatibility.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_1_5.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_2_1.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_2_0.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_3_3_compatibility.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_4_2_core.h,3,3
449,qtbase/src/gui/opengl/qopenglfunctions_4_0_core.h,3,3
449,qtbase/util/glgen/specparser.cpp,3.5,3.5
449,qtbase/src/gui/opengl/qopenglfunctions_4_3_core.h,3,3
449,qtbase/src/gui/opengl/qopenglfunctions_1_3.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_3_2_compatibility.h,6,6
449,qtbase/util/glgen/specparser.h,0.5,0.5
449,qtbase/src/gui/opengl/qopenglversionfunctions.h,1,1
449,qtbase/src/gui/opengl/qopenglfunctions_1_2.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_3_2_core.h,3,3
449,qtbase/src/gui/opengl/qopenglfunctions_1_4.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_4_2_compatibility.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_4_1_core.h,3,3
449,qtbase/src/gui/opengl/qopenglfunctions_3_1.h,3,3
449,qtbase/src/gui/opengl/qopenglfunctions_3_3_core.h,3,3
449,qtbase/src/gui/opengl/qopenglfunctions_4_1_compatibility.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_3_0.h,6,6
449,qtbase/src/gui/opengl/qopenglfunctions_4_0_compatibility.h,6,6
449,qtbase/src/gui/opengl/qopenglversionfunctions.cpp,1,1
30483,qtbase/src/dbus/doc/snippets/code/doc_src_qdbusadaptors.cpp,1,168
28797,qtbase/src/corelib/tools/qdatetime.cpp,6,2843
28797,qtbase/src/corelib/doc/snippets/code/src_corelib_tools_qdatetime.cpp,8,48
4022,qtbase/tests/auto/gui/kernel/qkeysequence/tst_qkeysequence.cpp,2.5,424
4022,qtbase/src/gui/kernel/qkeysequence.cpp,6.5,787
4022,qtbase/src/corelib/global/qnamespace.h,2,1290
29254,qtbase/src/gui/kernel/qevent.cpp,18.5,962
30755,qtbase/src/gui/opengl/qopenglfunctions_1_5.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_4_3_core.cpp,0.5,0.5
30755,qtbase/src/tools/qdoc/node.h,4,770
30755,qtbase/src/tools/qdoc/generator.cpp,1,1630
30755,qtbase/src/gui/opengl/qopenglfunctions_4_0_compatibility.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_1_3.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_4_0_core.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_3_3_core.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_3_2_core.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_4_2_core.cpp,0.5,0.5
30755,qtbase/src/tools/qdoc/qmlcodeparser.cpp,2.5,136
30755,qtbase/src/gui/opengl/qopenglfunctions_1_4.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_es2.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_3_3_compatibility.cpp,0.5,0.5
30755,qtbase/src/tools/qdoc/qmlvisitor.cpp,2,402
30755,qtbase/src/gui/opengl/qopenglfunctions_2_0.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_1_2.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_4_1_compatibility.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_1_0.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_1_1.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_4_2_compatibility.cpp,0.5,0.5
30755,qtbase/src/tools/qdoc/node.cpp,6,1845
30755,qtbase/src/gui/opengl/qopenglfunctions_3_0.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_3_2_compatibility.cpp,0.5,0.5
30755,qtbase/src/tools/qdoc/codeparser.cpp,3.5,289
30755,qtbase/src/gui/opengl/qopenglfunctions_3_1.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_2_1.cpp,0.5,0.5
30755,qtbase/src/gui/opengl/qopenglfunctions_4_3_compatibility.cpp,0.5,0.5
28099,qtbase/src/widgets/dialogs/qwizard_win_p.h,1,77
28099,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,4.5,602
28099,qtbase/src/plugins/platforms/windows/qwindowswindow.h,4.5,205
28099,qtbase/src/widgets/dialogs/qwizard_win.cpp,33.5,570
28099,qtbase/src/widgets/dialogs/qwizard.cpp,3,2060
28099,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,21,266
28099,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,49,1254
30548,qtbase/src/corelib/plugin/qpluginloader.cpp,1.5,120
29720,qtbase/src/widgets/widgets/qwidgettextcontrol.cpp,2,2409
29698,qtbase/qmake/generators/win32/msvc_nmake.cpp,1.5,338
29643,qtbase/src/gui/image/qimage.cpp,2.5,3339
29643,qtbase/tests/auto/gui/image/qimage/tst_qimage.cpp,1,1554
29643,qtbase/src/gui/text/qfont.cpp,1,1210
28214,qtbase/src/plugins/platforms/cocoa/qnsview.h,0.5,44
28214,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,1,72
28707,qtbase/src/platformsupport/linuxaccessibility/atspiadaptor.cpp,32.5,1947
29434,qtbase/src/widgets/widgets/qmdisubwindow.cpp,14,2325
29434,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,6,1434
29951,qtbase/tests/auto/gui/kernel/qclipboard/tst_qclipboard.cpp,2.5,225
30185,qtbase/src/plugins/platforms/windows/qwindowsdialoghelpers.cpp,2,708
29103,qtbase/src/network/ssl/qsslsocket.cpp,7.5,947
29103,qtbase/src/network/ssl/qsslconfiguration.cpp,1.5,140
29103,qtbase/src/network/ssl/qsslconfiguration_p.h,1,31
29103,qtbase/tests/auto/network/ssl/qsslsocket_onDemandCertificates_member/tst_qsslsocket_onDemandCertificates_member.cpp,14,121
29103,qtbase/tests/manual/qnetworkreply/main.cpp,21.5,65
29103,qtbase/src/network/ssl/qsslsocket_p.h,1,72
29249,qtbase/src/corelib/io/qstandardpaths_win.cpp,2,110
29249,qtbase/tests/auto/corelib/io/qstandardpaths/tst_qstandardpaths.cpp,7,114
29702,qtbase/src/corelib/mimetypes/qmimedatabase.cpp,1,254
29702,qtbase/tests/auto/corelib/mimetypes/qmimedatabase/tst_qmimedatabase.cpp,2,615
3515,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,1,771
28183,qtbase/src/plugins/platforminputcontexts/compose/main.cpp,35,35
28183,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,201,201
28183,qtbase/src/gui/kernel/qplatforminputcontextfactory.cpp,2,39
28183,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.cpp,134,134
28183,qtbase/src/plugins/platforminputcontexts/compose/xkbcommon_workaround.h,52.5,52.5
28183,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.h,42.5,42.5
28183,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.h,64,64
28879,qtbase/src/gui/kernel/qwindow.cpp,22,791
28879,qtbase/src/plugins/platforms/kms/qkmscursor.cpp,2.5,75
28879,qtbase/src/gui/kernel/qwindow_p.h,1.5,73
28879,qtbase/src/plugins/platforms/directfb/qdirectfbcursor.cpp,2.5,35
28879,qtbase/src/plugins/platforms/windows/qwindowscursor.h,2.5,30
28879,qtbase/src/plugins/platforms/eglfs/qeglfscursor.cpp,3.5,241
28879,qtbase/src/widgets/kernel/qwidget_qpa.cpp,5,806
28879,qtbase/src/plugins/platforms/xcb/qxcbcursor.cpp,12,427
28879,qtbase/src/plugins/platforms/windows/qwindowscursor.cpp,17.5,324
28879,qtbase/src/gui/kernel/qplatformcursor.cpp,2,439
28879,qtbase/src/platformsupport/fbconvenience/qfbcursor.cpp,1,74
28879,qtbase/src/gui/kernel/qguiapplication.cpp,8,1569
28879,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,24,1254
31288,qtbase/src/plugins/platforms/xcb/qxcbdrag.cpp,2,824
31288,qtbase/src/plugins/platforms/xcb/qxcbdrag.h,1,72
31288,qtbase/src/gui/kernel/qsimpledrag_p.h,61,61
31288,qtbase/src/gui/kernel/qplatformintegration.cpp,3.5,114
31288,qtbase/src/platformsupport/dnd/qshapedpixmapdndwindow_p.h,37.5,19
31288,qtbase/src/gui/kernel/qsimpledrag.cpp,183,183
31288,qtbase/src/platformsupport/dnd/qshapedpixmapdndwindow.cpp,53,47
31288,qtbase/src/plugins/platforms/cocoa/qcocoadrag.h,1,30
31288,qtbase/src/plugins/platforms/qnx/qqnxintegration.cpp,1,163
31288,qtbase/src/platformsupport/dnd/qsimpledrag_p.h,61,55
31288,qtbase/src/gui/kernel/qshapedpixmapdndwindow_p.h,37.5,37.5
31288,qtbase/src/gui/kernel/qshapedpixmapdndwindow.cpp,53,53
31288,qtbase/src/platformsupport/dnd/qsimpledrag.cpp,183,207
3389,qtbase/qmake/generators/win32/msvc_nmake.cpp,2.5,338
31044,qtbase/src/widgets/widgets/qdockwidget.cpp,1.5,937
31044,qtbase/tests/auto/widgets/widgets/qdockwidget/tst_qdockwidget.cpp,4,667
29160,qtbase/src/widgets/util/qsystemtrayicon_win.cpp,16,392
29160,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,6,266
30845,qtbase/src/widgets/widgets/qplaintextedit.cpp,23,1620
30845,qtbase/src/widgets/widgets/qplaintextedit.h,1.5,188
29708,qtbase/src/tools/qdoc/codemarker.cpp,2.5,500
30792,qtbase/src/plugins/platforms/windows/accessible/qwindowsmsaaaccessible.h,10,60
30792,qtbase/src/plugins/accessible/widgets/qaccessiblemenu.h,1.5,57
30792,qtbase/src/plugins/accessible/widgets/qaccessiblemenu.cpp,1,251
30792,qtbase/src/plugins/platforms/windows/accessible/qwindowsmsaaaccessible.cpp,13.5,947
29582,qtbase/src/plugins/platforms/xcb/qxcbscreen.cpp,21,233
29582,qtbase/src/plugins/platforms/xcb/qxcbscreen.h,4.5,36
29582,qtbase/src/platformsupport/fontdatabases/fontconfig/qfontconfigdatabase.cpp,9.5,603
29582,qtbase/src/plugins/platforms/xcb/qxcbnativeinterface.cpp,1.5,114
29582,qtbase/src/plugins/platforms/xcb/qxcbnativeinterface.h,1.5,30
29257,qtbase/src/widgets/dialogs/qfiledialog.cpp,3,1893
