BUGID,FNAME,CHURN,LOC
29288,qtbase/src/corelib/json/qjsonobject.cpp,8,282
29288,qtbase/src/corelib/json/qjsondocument.h,1.5,74
29288,qtbase/src/corelib/json/qjsonarray.cpp,12,230
29288,qtbase/src/corelib/json/qjson_p.h,2.5,530
30994,qtbase/src/plugins/platforms/linuxfb/qlinuxfbscreen.cpp,4.5,296
31477,qtbase/src/plugins/platforms/cocoa/qcocoahelpers.h,0.5,73
29313,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,13.5,469
26424,qtbase/tests/auto/widgets/widgets/qmdiarea/tst_qmdiarea.cpp,0.5,1951
26424,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,2,7178
26424,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,2,1465
29972,qtbase/tests/auto/network/socket/qtcpsocket/tst_qtcpsocket.cpp,1,1913
30847,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,0.5,132
30847,qtbase/src/plugins/platforms/android/src/qandroidinputcontext.cpp,14,477
30847,qtbase/src/plugins/platforms/android/src/qandroidplatformservices.cpp,10,28
29194,qtbase/src/gui/image/qbmphandler.cpp,4,691
29194,qtbase/tests/auto/gui/image/qimagereader/tst_qimagereader.cpp,0.5,1484
20172,qtbase/src/sql/drivers/db2/qsql_db2.cpp,1,1426
31776,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,2,1505
31638,qtbase/src/opengl/qglframebufferobject.cpp,0.5,585
28204,qtbase/src/corelib/kernel/qvariant.cpp,2,1484
28764,qtbase/tests/benchmarks/network/access/qnetworkreply/tst_qnetworkreply.cpp,13,608
22653,qtbase/src/gui/text/qtextformat.cpp,0.5,777
30473,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.h,1.5,60
30473,qtbase/src/gui/kernel/qplatformintegration.cpp,4,128
30473,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformwindow.h,6.5,25
30473,qtbase/src/gui/kernel/qplatformintegration.h,1.5,76
30473,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglcontext.cpp,7,26
30473,qtbase/src/plugins/platforms/android/src/opengl/qeglfshooks_android.cpp,0.5,81
30473,qtbase/src/plugins/platforms/android/src/qandroidplatformintegration.cpp,16.5,132
30473,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,9.5,469
30473,qtbase/src/widgets/kernel/qwidget_qpa.cpp,6.5,785
30473,qtbase/src/plugins/platforms/android/src/opengl/qandroidopenglplatformwindow.cpp,29,68
2,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,727,776
2,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,14,318
2,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,58,39
2,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,118,1083
18802,qtbase/src/corelib/kernel/qmetaobject.cpp,4.5,1695
18802,qtbase/src/corelib/doc/snippets/qmetaobject-revision/window.cpp,33,19
18802,qtbase/src/corelib/doc/snippets/qmetaobject-revision/window.h,31.5,13
18802,qtbase/src/corelib/doc/snippets/code/src_corelib_kernel_qobject.cpp,0.5,224
18802,qtbase/src/corelib/doc/snippets/qmetaobject-revision/main.cpp,36,21
18802,qtbase/src/corelib/kernel/qobject.cpp,15.5,1999
30756,qtbase/src/plugins/platforms/cocoa/qcocoamenuitem.h,13,53
30756,qtbase/src/widgets/kernel/qwidget_qpa.cpp,1,785
30756,qtbase/src/plugins/platforms/cocoa/qcocoamenu.h,5,45
30756,qtbase/src/plugins/platforms/cocoa/qcocoamenubar.h,3,28
30142,qtbase/src/gui/kernel/qplatformwindow.cpp,12,210
30142,qtbase/tests/auto/widgets/kernel/qwidget/tst_qwidget.cpp,8,7178
30142,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,7,1465
30134,qtbase/src/corelib/kernel/qcoreapplication.cpp,3.5,956
13663,qtbase/src/widgets/widgets/qmenu.cpp,20,2113
13663,qtbase/src/widgets/widgets/qmenu.h,2,104
13663,qtbase/src/widgets/widgets/qmenu_p.h,2,106
2192,qtbase/tests/auto/sql/kernel/qsqlquery/tst_qsqlquery.cpp,5.5,2772
2192,qtbase/src/sql/drivers/odbc/qsql_odbc.cpp,1,2213
31618,qtbase/tests/auto/corelib/io/qtemporarydir/tst_qtemporarydir.cpp,4.5,250
30779,qtbase/src/corelib/io/qprocess.cpp,17.5,886
30779,qtbase/src/corelib/io/qprocess_p.h,21.5,209
30779,qtbase/src/corelib/io/qprocess_unix.cpp,2,811
2362,qtbase/src/widgets/widgets/qmenu.cpp,20,2113
2362,qtbase/src/widgets/widgets/qmenu.h,2,104
2362,qtbase/src/widgets/widgets/qmenu_p.h,2,106
28804,qtbase/src/opengl/qgl_qpa.cpp,1,310
28924,qtbase/tests/auto/corelib/tools/qsharedpointer/nontracked.cpp,58,42
28924,qtbase/tests/auto/corelib/tools/qsharedpointer/nontracked.h,24.5,3
28924,qtbase/tests/auto/corelib/tools/qsharedpointer/tst_qsharedpointer.cpp,3.5,1573
28924,qtbase/src/corelib/tools/qsharedpointer_impl.h,1,556
27680,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,363.5,776
27680,qtbase/src/plugins/platforms/xcb/qxcbconnection.h,7,318
27680,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,29,39
27680,qtbase/src/plugins/platforms/xcb/qxcbconnection.cpp,59,1083
13470,qtbase/src/corelib/thread/qbasicatomic.h,2,92
31672,qtbase/src/widgets/widgets/qdockwidget.cpp,1,933
31672,qtbase/src/widgets/kernel/qwidget_qpa.cpp,2,785
31672,qtbase/src/widgets/kernel/qwidget.cpp,2.5,5092
30111,qtbase/src/tools/qdoc/cppcodemarker.cpp,16.5,1138
30111,qtbase/src/tools/qdoc/codemarker.cpp,33.5,497
30111,qtbase/src/tools/qdoc/codemarker.h,9.5,121
30111,qtbase/src/tools/qdoc/htmlgenerator.cpp,17,3746
31535,qtbase/src/tools/qdoc/cppcodeparser.cpp,24.5,1855
31535,qtbase/src/tools/qdoc/tree.cpp,6,471
31535,qtbase/src/tools/qdoc/puredocparser.cpp,2,107
31535,qtbase/src/tools/qdoc/qdocdatabase.h,3,162
31535,qtbase/src/tools/qdoc/qdocdatabase.cpp,26,735
31535,qtbase/src/tools/qdoc/cppcodeparser.h,0.5,127
31535,qtbase/src/tools/qdoc/tree.h,3,94
29108,qtbase/src/sql/models/qsqlquerymodel_p.h,0.5,53
29108,qtbase/tests/auto/sql/models/qsqltablemodel/tst_qsqltablemodel.cpp,4,1618
29108,qtbase/src/sql/models/qsqlquerymodel.cpp,10.5,311
271494,qtbase/src/widgets/widgets/qmdisubwindow.cpp,4,2322
271494,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,15.5,1482
30398,qtbase/src/gui/kernel/qwindow.cpp,3,1030
29969,qtbase/src/gui/kernel/qwindow.cpp,4,1030
29969,qtbase/src/widgets/kernel/qwidget.cpp,3.5,5092
31762,qtbase/tests/auto/opengl/qgl/tst_qgl.cpp,2,1352
31762,qtbase/src/widgets/util/qsystemtrayicon_x11.cpp,4,211
31762,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,1,1505
22413,qtbase/src/widgets/widgets/qlineedit.cpp,1.5,881
31862,qtbase/src/corelib/io/qfilesystemengine_win.cpp,2,894
26697,qtbase/tools/configure/configureapp.cpp,10.5,3488
26697,qtbase/tools/configure/main.cpp,1,52
26697,qtbase/tools/configure/configureapp.h,0.5,115
32100,qtbase/src/corelib/itemmodels/qabstractitemmodel.h,2.5,299
32100,qtbase/src/network/kernel/qhostaddress.h,3,67
32100,qtbase/src/corelib/io/qurl.h,3,190
31098,qtbase/src/plugins/platforms/windows/qwindowsdialoghelpers.cpp,3.5,1174
19825,qtbase/src/network/ssl/qsslcontext.cpp,5.5,177
19825,qtbase/src/network/ssl/qsslsocket.cpp,13,975
19825,qtbase/src/network/ssl/qsslconfiguration.h,0.5,53
19825,qtbase/tests/auto/network/ssl/qsslsocket/tst_qsslsocket.cpp,33,1856
19825,qtbase/src/network/ssl/qsslconfiguration.cpp,13.5,158
19825,qtbase/src/network/ssl/qsslsocket.h,1.5,126
31668,qtbase/src/widgets/styles/qmacstyle_mac_p_p.h,1,97
28701,qtbase/src/corelib/tools/qlocale_p.h,2.5,268
28701,qtbase/src/corelib/tools/qlocale_unix.cpp,13.5,193
28407,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,11,1465
31057,qtbase/src/widgets/kernel/qlayout.cpp,5,769
22720,qtbase/tests/auto/tools/moc/tst_moc.cpp,0.5,2026
22720,qtbase/src/tools/moc/utils.h,2,64
22720,qtbase/src/tools/moc/ppkeywords.cpp,1,203
22720,qtbase/src/tools/moc/keywords.cpp,1,964
22720,qtbase/src/tools/moc/util/generate_keywords.cpp,4.5,396
22720,qtbase/tests/auto/tools/moc/dollars.h,35,16
30876,qtbase/src/widgets/kernel/qwidget.cpp,13,5092
29281,qtbase/src/gui/image/qimagereader.cpp,2,633
30984,qtbase/src/plugins/platforms/windows/qwindowsmime.cpp,19,1151
29266,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase.h,0.5,57
29266,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase.cpp,21,1394
30294,qtbase/src/widgets/styles/qfusionstyle.cpp,48,2945
26902,qtbase/src/plugins/platforms/xcb/qxcbintegration.cpp,2.5,136
26902,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,41.5,776
26902,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.h,0.5,39
26902,qtbase/src/plugins/platforms/xcb/qxcbintegration.h,0.5,41
29387,qtbase/src/widgets/dialogs/qcolordialog.cpp,2.5,1217
10569,qtbase/tests/auto/sql/kernel/qsqlquery/tst_qsqlquery.cpp,2,2772
10569,qtbase/src/sql/drivers/odbc/qsql_odbc.cpp,1,2213
24762,qtbase/src/gui/painting/qpaintengine_raster.cpp,13,3319
24762,qtbase/src/gui/painting/qpaintengine_raster_p.h,0.5,299
24762,qtbase/src/gui/painting/qcosmeticstroker_p.h,2,80
24762,qtbase/tests/auto/gui/painting/qpainter/tst_qpainter.cpp,48,3391
24762,qtbase/src/gui/painting/qcosmeticstroker.cpp,11.5,776
30811,qtbase/src/gui/kernel/qopenglcontext.cpp,1,569
30811,qtbase/src/opengl/qgl_qpa.cpp,6.5,310
30578,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,1.5,233
31197,qtbase/src/tools/qdoc/ditaxmlgenerator.cpp,2,4968
31197,qtbase/src/tools/qdoc/htmlgenerator.cpp,2,3746
27202,qtbase/src/plugins/platforms/cocoa/qcocoamenuloader.h,1,38
29163,qtbase/src/corelib/thread/qthreadpool.cpp,1,288
29163,qtbase/tests/auto/corelib/thread/qthreadpool/tst_qthreadpool.cpp,26.5,686
31111,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,12.5,1465
28978,qtbase/src/widgets/styles/qcommonstyle.cpp,1,5189
28978,qtbase/src/widgets/styles/qstyleanimation.cpp,0.5,216
31765,qtbase/src/gui/kernel/qguiapplication.cpp,6.5,1693
30583,qtbase/qmake/option.cpp,0.5,515
30044,qtbase/src/platformsupport/fontdatabases/fontconfig/qfontconfigdatabase.cpp,11.5,692
31993,qtbase/tests/auto/gui/image/qicon/tst_qicon.cpp,3,449
29002,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview_2.cpp,890.5,613
29002,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview.h,42.5,24
29002,qtbase/tests/auto/widgets/graphicsview/qgraphicsview/tst_qgraphicsview.cpp,30.5,3481
18934,qtbase/src/corelib/io/qprocess_unix.cpp,32,811
29778,qtbase/src/tools/qdoc/cppcodemarker.cpp,13.5,1138
29778,qtbase/src/tools/qdoc/ditaxmlgenerator.cpp,2.5,4968
29778,qtbase/src/tools/qdoc/qmlvisitor.cpp,20.5,423
29778,qtbase/src/tools/qdoc/qdocindexfiles.cpp,30.5,994
29778,qtbase/src/tools/qdoc/qmlvisitor.h,1.5,62
29778,qtbase/src/tools/qdoc/node.h,17,825
29778,qtbase/src/tools/qdoc/node.cpp,17.5,1894
29778,qtbase/src/tools/qdoc/qdocdatabase.h,0.5,162
29778,qtbase/src/tools/qdoc/qdocdatabase.cpp,63.5,735
29778,qtbase/src/tools/qdoc/htmlgenerator.cpp,2.5,3746
30139,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,1,103
31217,qtbase/tests/auto/widgets/graphicsview/qgraphicsgridlayout/tst_qgraphicsgridlayout.cpp,6,2896
31217,qtbase/src/widgets/graphicsview/qgridlayoutengine.cpp,1,1346
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-myanmar.c,1.5,391
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-gpos.c,4.5,4036
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-shaper.cpp,1,745
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-tibetan.c,1.5,181
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-indic.cpp,2.5,1366
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-arabic.c,6,844
30319,qtbase/src/3rdparty/harfbuzz/src/harfbuzz-gsub.c,3,2870
30331,qtbase/src/corelib/tools/qvector.h,1,627
30448,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase_ft.cpp,42,382
30448,qtbase/src/gui/text/qfontdatabase_qpa.cpp,2.5,299
30448,qtbase/src/plugins/platforms/windows/qwindowsfontdatabase.cpp,34,1394
28815,qtbase/src/corelib/json/qjsondocument.h,6.5,74
28815,qtbase/src/corelib/json/qjsondocument.cpp,19.5,248
28815,qtbase/tests/auto/corelib/json/tst_qtjson.cpp,70,1782
13182,qtbase/src/widgets/dialogs/qfileinfogatherer.cpp,1,161
13182,qtbase/src/widgets/dialogs/qfilesystemmodel_p.h,1,204
13182,qtbase/src/widgets/dialogs/qfileinfogatherer_p.h,4,97
13182,qtbase/src/widgets/itemviews/qfileiconprovider.cpp,9,198
13182,qtbase/src/widgets/dialogs/qfilesystemmodel.cpp,1,1148
26156,qtbase/src/gui/painting/qcosmeticstroker.cpp,8.5,776
30923,qtbase/tests/auto/widgets/graphicsview/qgraphicswidget/tst_qgraphicswidget.cpp,36,2771
30923,qtbase/src/widgets/graphicsview/qgraphicsscene.cpp,4.5,3692
30496,qtbase/src/gui/image/qiconloader.cpp,4.5,391
30496,qtbase/src/gui/image/qicon.cpp,2.5,639
30076,qtbase/src/sql/drivers/psql/qsql_psql.cpp,19,1157
29079,qtbase/src/corelib/tools/qregularexpression.h,1,129
29079,qtbase/tests/auto/corelib/tools/qregularexpression/tst_qregularexpression.cpp,40.5,1327
29079,qtbase/tests/auto/corelib/tools/qregularexpression/tst_qregularexpression.h,1,39
29079,qtbase/src/corelib/tools/qregularexpression.cpp,24,812
28282,qtbase/src/corelib/io/qfilesystemengine_unix.cpp,5.5,365
29867,qtbase/src/widgets/styles/qgtkstyle.cpp,19,3341
29564,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,4,1465
29283,qtbase/src/platformsupport/dnd/qsimpledrag.cpp,1,1
29283,qtbase/src/platformsupport/dnd/qshapedpixmapdndwindow.cpp,2,2
30932,qtbase/src/gui/painting/qpaintengine_raster.cpp,1.5,3319
30932,qtbase/src/plugins/platforms/windows/qwindowsfontengine.h,0.5,97
30932,qtbase/src/plugins/platforms/windows/qwindowsfontengine.cpp,3,993
30932,qtbase/src/gui/painting/qpainter.cpp,8.5,3759
29012,qtbase/src/gui/kernel/qplatformwindow.cpp,1.5,210
29012,qtbase/src/widgets/widgets/qdockwidget.cpp,14,933
29012,qtbase/src/widgets/kernel/qwidget_qpa.cpp,1.5,785
30058,qtbase/tests/auto/corelib/io/qtemporaryfile/tst_qtemporaryfile.cpp,17.5,543
30058,qtbase/src/corelib/io/qtemporaryfile.cpp,4.5,294
28869,qtbase/src/plugins/platforms/cocoa/qcocoanativeinterface.h,3.5,35
31410,qtbase/src/plugins/platforms/xcb/qxcbxsettings.cpp,11,196
29481,qtbase/src/sql/kernel/qsqldatabase.cpp,1.5,457
7595,qtbase/tests/auto/corelib/kernel/qobject/tst_qobject.cpp,15,4575
7595,qtbase/src/corelib/kernel/qobject.cpp,8,1999
28972,qtbase/src/network/socket/qnativesocketengine_win.cpp,22,981
25196,qtbase/src/tools/uic/qclass_lib_map.h,1,1069
29946,qtbase/src/widgets/kernel/qapplication_p.h,1,118
29946,qtbase/src/widgets/kernel/qwidgetwindow.cpp,4,568
29946,qtbase/src/gui/kernel/qevent.cpp,18.5,1017
29946,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,3,340
29946,qtbase/src/widgets/kernel/qapplication.cpp,7.5,2200
28196,qtbase/src/3rdparty/angle/src/libEGL/main.cpp,29,112
28196,qtbase/src/3rdparty/angle/include/KHR/khrplatform.h,1.5,20
28196,qtbase/src/3rdparty/angle/src/libGLESv2/main.cpp,16,121
5451,qtbase/tests/auto/corelib/codecs/qtextcodec/tst_qtextcodec.cpp,37.5,1769
5451,qtbase/src/corelib/codecs/qtextcodec.cpp,16,393
30771,qtbase/src/network/access/qnetworkaccessmanager.cpp,28.5,532
30771,qtbase/src/network/access/qnetworkreplyhttpimpl.cpp,2,1323
30771,qtbase/src/network/access/qhttpnetworkconnectionchannel.cpp,5,816
30771,qtbase/src/network/access/qnetworkaccessmanager.h,4.5,85
30771,qtbase/src/network/access/qhttpthreaddelegate.cpp,4,389
30771,qtbase/src/network/access/qhttpnetworkreply.cpp,2.5,674
30771,qtbase/tests/benchmarks/network/access/qnetworkreply/tst_qnetworkreply.cpp,54.5,608
31476,qtbase/src/corelib/plugin/qfactoryloader.cpp,9.5,143
31329,qtbase/src/plugins/platforms/qnx/qqnxwindow.cpp,1,494
31329,qtbase/src/plugins/platforms/qnx/qqnxrasterbackingstore.cpp,7,89
31932,qtbase/src/dbus/qdbusabstractadaptor.cpp,5.5,248
29674,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtNative.java,7,461
29674,qtbase/src/plugins/platforms/eglfs/qeglfshooks.h,1,30
29674,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtActivityDelegate.java,1,649
29674,qtbase/src/android/jar/src/org/qtproject/qt5/android/QtSurface.java,2.5,136
29674,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.h,0.5,20
29674,qtbase/src/plugins/platforms/android/src/raster/qandroidplatformscreen.cpp,3,27
29674,qtbase/src/plugins/platforms/android/src/androidjnimain.h,0.5,52
29674,qtbase/src/plugins/platforms/android/src/raster/qandroidplatformscreen.h,0.5,10
29674,qtbase/src/plugins/platforms/android/src/opengl/qeglfshooks_android.cpp,3.5,81
29674,qtbase/src/plugins/platforms/eglfs/qeglfshooks_stub.cpp,4.5,170
29674,qtbase/src/plugins/platforms/android/src/androidjnimain.cpp,5.5,469
29674,qtbase/src/plugins/platforms/eglfs/qeglfsscreen.cpp,3,38
30026,qtbase/src/gui/text/qfontengine_ft.cpp,13,1623
30108,qtbase/tests/auto/corelib/tools/qtimeline/tst_qtimeline.cpp,11.5,549
30108,qtbase/src/corelib/tools/qtimeline.cpp,1.5,322
29371,qtbase/qmake/generators/mac/pbuilder_pbx.cpp,4,1495
28177,qtbase/src/gui/image/qimagereader.cpp,37.5,633
28177,qtbase/src/gui/image/qimagewriter.cpp,42.5,320
28177,qtbase/tests/auto/gui/image/qimagewriter/tst_qimagewriter.cpp,10.5,372
28177,qtbase/tests/auto/gui/image/qimagereader/tst_qimagereader.cpp,10.5,1484
28177,qtbase/src/gui/image/qimagewriter.h,0.5,43
28177,qtbase/src/gui/image/qimagereader.h,0.5,68
29736,qtbase/src/tools/qdoc/main.cpp,2,398
28872,qtbase/src/widgets/kernel/qwidget.cpp,1.5,5092
28872,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,12.5,1465
31664,qtbase/src/widgets/widgets/qmenu.cpp,2,2113
29308,qtbase/tests/auto/tools/moc/tst_moc.cpp,21,2026
29308,qtbase/src/tools/moc/preprocessor.cpp,2,1047
29308,qtbase/tests/auto/tools/moc/unterminated-function-macro.h,51,6
29304,qtbase/src/plugins/platforms/xcb/qxcbwindow.cpp,5.5,1505
29304,qtbase/src/plugins/platforms/xcb/qxcbwindow.h,0.5,111
30777,qtbase/src/corelib/io/qdatastream.cpp,8,412
449,qtbase/src/gui/opengl/qopenglfunctions_4_3_compatibility.h,6,4711
449,qtbase/src/gui/opengl/qopenglfunctions_1_5.h,6,2444
449,qtbase/src/gui/opengl/qopenglfunctions_2_1.h,6,2942
449,qtbase/src/gui/opengl/qopenglfunctions_2_0.h,6,2911
449,qtbase/src/gui/opengl/qopenglfunctions_3_3_compatibility.h,6,3812
449,qtbase/src/gui/opengl/qopenglfunctions_4_2_core.h,3,2363
449,qtbase/src/gui/opengl/qopenglfunctions_4_0_core.h,3,1861
449,qtbase/util/glgen/specparser.cpp,3.5,186
449,qtbase/src/gui/opengl/qopenglfunctions_4_3_core.h,3,2529
449,qtbase/src/gui/opengl/qopenglfunctions_1_3.h,6,2121
449,qtbase/src/gui/opengl/qopenglfunctions_3_2_compatibility.h,6,3521
449,qtbase/util/glgen/specparser.h,0.5,129
449,qtbase/src/gui/opengl/qopenglversionfunctions.h,1,1148
449,qtbase/src/gui/opengl/qopenglfunctions_1_2.h,6,1889
449,qtbase/src/gui/opengl/qopenglfunctions_3_2_core.h,3,1339
449,qtbase/src/gui/opengl/qopenglfunctions_1_4.h,6,2348
449,qtbase/src/gui/opengl/qopenglfunctions_4_2_compatibility.h,6,4545
449,qtbase/src/gui/opengl/qopenglfunctions_4_1_core.h,3,2302
449,qtbase/src/gui/opengl/qopenglfunctions_3_1.h,3,1243
449,qtbase/src/gui/opengl/qopenglfunctions_3_3_core.h,3,1630
449,qtbase/src/gui/opengl/qopenglfunctions_4_1_compatibility.h,6,4484
449,qtbase/src/gui/opengl/qopenglfunctions_3_0.h,6,3364
449,qtbase/src/gui/opengl/qopenglfunctions_4_0_compatibility.h,6,4043
449,qtbase/src/gui/opengl/qopenglversionfunctions.cpp,1,1168
30483,qtbase/src/dbus/doc/snippets/code/doc_src_qdbusadaptors.cpp,1,168
4022,qtbase/tests/auto/gui/kernel/qkeysequence/tst_qkeysequence.cpp,2.5,506
4022,qtbase/src/gui/kernel/qkeysequence.cpp,6.5,812
4022,qtbase/src/corelib/global/qnamespace.h,2,1311
29254,qtbase/src/gui/kernel/qevent.cpp,18.5,1017
30755,qtbase/src/gui/opengl/qopenglfunctions_1_5.cpp,0.5,171
30755,qtbase/src/gui/opengl/qopenglfunctions_4_3_core.cpp,0.5,230
30755,qtbase/src/tools/qdoc/node.h,4,825
30755,qtbase/src/tools/qdoc/generator.cpp,1,1531
30755,qtbase/src/gui/opengl/qopenglfunctions_4_0_compatibility.cpp,0.5,280
30755,qtbase/src/gui/opengl/qopenglfunctions_1_3.cpp,0.5,135
30755,qtbase/src/gui/opengl/qopenglfunctions_4_0_core.cpp,0.5,194
30755,qtbase/src/gui/opengl/qopenglfunctions_3_3_core.cpp,0.5,182
30755,qtbase/src/gui/opengl/qopenglfunctions_3_2_core.cpp,0.5,170
30755,qtbase/src/gui/opengl/qopenglfunctions_4_2_core.cpp,0.5,218
30755,qtbase/src/tools/qdoc/qmlcodeparser.cpp,2.5,135
30755,qtbase/src/gui/opengl/qopenglfunctions_1_4.cpp,0.5,159
30755,qtbase/src/gui/opengl/qopenglfunctions_es2.cpp,0.5,38
30755,qtbase/src/gui/opengl/qopenglfunctions_3_3_compatibility.cpp,0.5,268
30755,qtbase/src/tools/qdoc/qmlvisitor.cpp,2,423
30755,qtbase/src/gui/opengl/qopenglfunctions_2_0.cpp,0.5,195
30755,qtbase/src/gui/opengl/qopenglfunctions_1_2.cpp,0.5,111
30755,qtbase/src/gui/opengl/qopenglfunctions_4_1_compatibility.cpp,0.5,292
30755,qtbase/src/gui/opengl/qopenglfunctions_1_0.cpp,0.5,63
30755,qtbase/src/gui/opengl/qopenglfunctions_1_1.cpp,0.5,87
30755,qtbase/src/gui/opengl/qopenglfunctions_4_2_compatibility.cpp,0.5,304
30755,qtbase/src/tools/qdoc/node.cpp,6,1894
30755,qtbase/src/gui/opengl/qopenglfunctions_3_0.cpp,0.5,231
30755,qtbase/src/gui/opengl/qopenglfunctions_3_2_compatibility.cpp,0.5,256
30755,qtbase/src/tools/qdoc/codeparser.cpp,3.5,283
30755,qtbase/src/gui/opengl/qopenglfunctions_3_1.cpp,0.5,157
30755,qtbase/src/gui/opengl/qopenglfunctions_2_1.cpp,0.5,207
30755,qtbase/src/gui/opengl/qopenglfunctions_4_3_compatibility.cpp,0.5,316
28099,qtbase/src/widgets/dialogs/qwizard_win_p.h,1,77
28099,qtbase/src/plugins/platforms/windows/qwindowscontext.cpp,4.5,646
28099,qtbase/src/plugins/platforms/windows/qwindowswindow.h,4.5,231
28099,qtbase/src/widgets/dialogs/qwizard_win.cpp,33.5,616
28099,qtbase/src/widgets/dialogs/qwizard.cpp,3,2079
28099,qtbase/src/plugins/platforms/windows/qwindowsintegration.cpp,21,340
28099,qtbase/src/plugins/platforms/windows/qwindowswindow.cpp,49,1465
30548,qtbase/src/corelib/plugin/qpluginloader.cpp,1.5,154
29720,qtbase/src/widgets/widgets/qwidgettextcontrol.cpp,2,2409
29698,qtbase/qmake/generators/win32/msvc_nmake.cpp,1.5,360
29643,qtbase/src/gui/image/qimage.cpp,2.5,3347
29643,qtbase/tests/auto/gui/image/qimage/tst_qimage.cpp,1,1648
29643,qtbase/src/gui/text/qfont.cpp,1,1244
28214,qtbase/src/plugins/platforms/cocoa/qnsview.h,0.5,64
28214,qtbase/src/plugins/platforms/cocoa/qcocoawindow.h,1,103
28707,qtbase/src/platformsupport/linuxaccessibility/atspiadaptor.cpp,32.5,1965
29434,qtbase/src/widgets/widgets/qmdisubwindow.cpp,14,2322
29434,qtbase/tests/auto/widgets/widgets/qmdisubwindow/tst_qmdisubwindow.cpp,6,1482
29951,qtbase/tests/auto/gui/kernel/qclipboard/tst_qclipboard.cpp,2.5,174
29826,qtbase/qmake/generators/win32/msvc_vcproj.cpp,1.5,1162
30185,qtbase/src/plugins/platforms/windows/qwindowsdialoghelpers.cpp,2,1174
29103,qtbase/src/network/ssl/qsslsocket.cpp,7.5,975
29103,qtbase/src/network/ssl/qsslconfiguration.cpp,1.5,158
29103,qtbase/src/network/ssl/qsslconfiguration_p.h,1,36
29103,qtbase/tests/auto/network/ssl/qsslsocket_onDemandCertificates_member/tst_qsslsocket_onDemandCertificates_member.cpp,14,121
29103,qtbase/tests/manual/qnetworkreply/main.cpp,21.5,87
29103,qtbase/src/network/ssl/qsslsocket_p.h,1,77
29249,qtbase/src/corelib/io/qstandardpaths_win.cpp,2,110
29249,qtbase/tests/auto/corelib/io/qstandardpaths/tst_qstandardpaths.cpp,7,166
29702,qtbase/src/corelib/mimetypes/qmimedatabase.cpp,1,254
29702,qtbase/tests/auto/corelib/mimetypes/qmimedatabase/tst_qmimedatabase.cpp,2,636
3515,qtbase/src/plugins/platforms/xcb/qxcbkeyboard.cpp,1,776
28183,qtbase/src/plugins/platforminputcontexts/compose/main.cpp,35,16
28183,qtbase/src/plugins/platforminputcontexts/compose/generator/qtablegenerator.cpp,201,233
28183,qtbase/src/gui/kernel/qplatforminputcontextfactory.cpp,2,39
28183,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.cpp,134,161
28183,qtbase/src/plugins/platforminputcontexts/compose/xkbcommon_workaround.h,52.5,52.5
28183,qtbase/src/plugins/platforminputcontexts/compose/qcomposeplatforminputcontext.h,42.5,26
