FILE,TLOC,VG,CHURN,ADD,DEL,TPC,AGE,LAST,BFC,PRE,BEFORE,REFAC,NS_SUM,NS_MAX,NF_SUM,NF_MAX,POST,AFTER
qtdeclarative/tools/qmlprofiler/qmlprofilerapplication.cpp,334,62,50,25,25,1,303,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/scenegraph/util/qsgvertexcolormaterial.cpp,68,12,48,24,24,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmlerror.h,28,0,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,1,1
qtdeclarative/tests/auto/quick/qquicklistview/incrementalmodel.h,14,0,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmlbundle_p.h,55,0,50,25,25,1,229,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/items/qquickspriteengine_p.h,220,29,48,24,24,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/quick/qquickborderimage/tst_qquickborderimage.cpp,428,32,252,219,33,4,299,87,0,2,2,0,31,21,1189,1092,0,0
qtdeclarative/tests/auto/qml/qqmlmoduleplugin/preemptiveModule/plugin.cpp,19,3,120,96,24,2,141,87,0,1,1,0,23,21,1111,1092,0,0
qtdeclarative/tests/auto/qml/animation/qabstractanimationjob/tst_qabstractanimationjob.cpp,141,20,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/examples/quick/touchinteraction/main.cpp,1,1,16,8,8,3,274,7,0,0,0,0,31,21,1175,1092,0,0
qtdeclarative/src/quick/scenegraph/qsgadaptationlayer_p.h,176,27,60,33,27,2,383,87,0,1,1,0,22,21,1108,1092,0,0
qtdeclarative/tests/auto/quick/qquickimageprovider/tst_qquickimageprovider.cpp,308,45,50,25,25,1,287,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquicklistaccessor.cpp,77,27,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8sequencewrapper_p_p.h,119,373,68,44,24,2,299,87,0,1,1,0,23,21,1099,1092,0,0
qtdeclarative/examples/quick/scenegraph/openglunderqml/squircle.h,19,1,126,102,24,2,128,87,0,0,0,0,22,21,1102,1092,0,0
qtdeclarative/src/plugins/qmltooling/shared/abstractviewinspector.h,57,1,48,24,24,1,414,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/debugger/qqmldebugservice.cpp,228,40,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/particles/qquickgroupgoal_p.h,38,3,50,25,25,1,247,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/qml/qqmlvaluetypes/testtypes.cpp,10,1,54,29,25,2,299,87,0,1,1,0,23,21,1097,1092,0,0
qtdeclarative/tests/auto/quick/qquickspritesequence/tst_qquickspritesequence.cpp,60,5,117,69,48,4,219,87,0,0,0,0,29,21,1198,1092,0,0
qtdeclarative/src/qml/qml/v8/qscriptshareddata_p.h,85,34,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/debugger/qqmlenginedebugservice_p.h,64,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/scenegraph/coreapi/qsgnode.h,202,33,52,26,26,2,383,29,0,0,0,0,22,21,1096,1092,0,0
qtdeclarative/tests/auto/qml/debugger/shared/debugutil.cpp,138,28,59,31,28,4,299,41,0,0,0,0,24,21,1101,1092,0,0
qtdeclarative/tests/auto/qml/animation/qparallelanimationgroupjob/tst_qparallelanimationgroupjob.cpp,678,43,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/benchmarks/qml/qqmlcomponent/testtypes.cpp,4,1,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmlinstruction.cpp,233,150,52,27,25,2,299,23,0,0,0,0,24,21,1101,1092,1,1
qtdeclarative/examples/quick/scenegraph/openglunderqml/squircle.cpp,75,11,216,188,28,3,128,64,0,0,0,0,26,21,1129,1092,1,1
qtdeclarative/src/imports/folderlistmodel/qquickfolderlistmodel.cpp,372,72,83,54,29,4,299,20,0,1,1,0,28,21,1187,1092,1,1
qtdeclarative/tests/auto/headersclean/qt_headersclean_headers.h,0,0,100,25,75,2,283,8,0,0,0,0,22,21,1093,1092,0,0
qtdeclarative/src/qml/qml/qqmlscriptstring.cpp,61,17,115,71,44,3,299,87,0,0,0,0,26,21,1118,1092,0,0
qtdeclarative/src/qml/qml/v4/qv4ir_p.h,391,83,100,52,48,5,299,86,0,0,0,0,30,21,1168,1092,0,0
qtdeclarative/tests/auto/particles/qquickage/tst_qquickage.cpp,105,10,50,25,25,1,421,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/examples/quick/canvas/main.cpp,1,1,16,8,8,3,280,7,0,0,0,0,31,21,1175,1092,0,0
qtdeclarative/src/quick/items/qquickshadereffectsource.cpp,647,137,163,87,76,11,383,18,0,2,2,0,43,21,1368,1092,2,2
qtdeclarative/tools/qmlprofiler/qqmldebugclient.cpp,299,61,50,25,25,1,285,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/particles/qquickpointattractor_p.h,99,14,50,25,25,1,247,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/scenegraph/util/qsgdepthstencilbuffer_p.h,66,6,48,24,24,1,272,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/scenegraph/util/qsgdepthstencilbuffer.cpp,109,22,69,44,25,2,272,87,0,0,0,0,22,21,1094,1092,0,0
qtdeclarative/src/qml/qml/parser/qqmljsmemorypool_p.h,86,18,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/quick/qquickloader/tst_qquickloader.cpp,825,50,107,61,46,5,299,87,0,1,1,0,26,21,1103,1092,1,1
qtdeclarative/tests/auto/quick/qquicktext/tst_qquicktext.cpp,2859,158,976,787,189,11,299,41,0,1,1,0,44,21,1258,1092,1,1
qtdeclarative/examples/qml/referenceexamples/properties/person.cpp,20,5,78,72,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/examples/tutorials/gettingStartedQml/filedialog/dialogPlugin.h,7,0,78,10,68,4,384,9,0,0,0,0,34,21,1179,1092,0,0
qtdeclarative/examples/tutorials/gettingStartedQml/filedialog/directory.cpp,113,25,280,28,252,3,384,9,0,0,0,0,30,21,1162,1092,0,0
qtdeclarative/src/qml/qml/qqmlpropertyvaluesource.h,13,0,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/scenegraph/util/qsgtextureprovider.cpp,2,0,50,25,25,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmlpropertyvalueinterceptor.cpp,8,1,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquickchangeset.cpp,405,76,628,385,243,3,299,87,0,0,0,0,24,21,1099,1092,0,0
qtdeclarative/src/qml/qml/parser/qqmljslexer_p.h,149,13,56,28,28,4,299,8,0,0,0,0,24,21,1099,1092,0,0
qtdeclarative/src/plugins/qmltooling/qmldbg_qtquick2/inspecttool.h,64,1,52,26,26,2,253,64,0,0,0,0,25,21,1119,1092,0,0
qtdeclarative/src/quick/items/qquickitemchangelistener_p.h,22,13,50,25,25,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/qml/debugger/shared/qqmldebugtestservice.cpp,23,5,48,24,24,1,275,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qquicklistmodel_p_p.h,232,20,58,31,27,3,299,87,0,2,2,0,27,21,1121,1092,0,0
qtdeclarative/tests/auto/shared/testhttpserver.cpp,178,46,50,25,25,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/items/qquickrectangle_p.h,97,0,65,30,35,4,383,58,0,2,2,0,25,21,1101,1092,0,0
qtdeclarative/examples/qml/referenceexamples/attached/main.cpp,34,6,103,97,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/tests/auto/qml/qqmlglobal/tst_qqmlglobal.cpp,26,4,56,24,32,2,274,87,0,2,2,0,24,21,1113,1092,0,0
qtdeclarative/src/particles/qquickcumulativedirection.cpp,16,3,51,26,25,2,247,87,0,0,0,0,25,21,1184,1092,0,0
qtdeclarative/examples/demos/samegame/main.cpp,1,1,81,8,73,3,272,9,0,0,0,0,30,21,1159,1092,0,0
qtdeclarative/src/quick/items/qquickgridview.cpp,1432,397,134,72,62,11,383,20,0,5,5,0,44,21,1344,1092,2,2
qtdeclarative/examples/quick/modelviews/abstractitemmodel/model.cpp,39,10,102,6,96,2,87,8,0,1,1,0,23,21,1101,1092,0,0
qtdeclarative/src/qml/qml/parser/qqmljsengine_p.cpp,93,30,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8debug_p.h,0,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/quick/qquickrepeater/tst_qquickrepeater.cpp,524,42,246,162,84,4,299,87,0,2,2,0,33,21,1209,1092,1,1
qtdeclarative/src/qml/qml/qqmlnullablevalue_p_p.h,21,7,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/quick/qquickscreen/tst_qquickscreen.cpp,22,1,52,26,26,2,299,87,0,0,0,0,22,21,1106,1092,0,0
qtdeclarative/src/quick/items/qquicklistview.cpp,1815,522,346,189,157,15,383,87,0,7,7,0,51,21,1330,1092,2,2
qtdeclarative/src/quick/items/qquickvisualadaptormodel_p.h,81,25,72,36,36,5,383,86,0,2,2,0,31,21,1138,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8valuetypewrapper_p.h,34,0,56,30,26,4,299,87,0,2,2,0,27,21,1122,1092,0,0
qtdeclarative/src/qml/qml/v8/qscript_impl_p.h,0,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/examples/qml/referenceexamples/coercion/main.cpp,23,4,92,86,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/src/quick/items/qquickitemanimation_p.h,120,1,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/parser/qqmljsastfwd_p.h,113,4,55,29,26,3,299,2,0,0,0,0,23,21,1108,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8sequencewrapper.cpp,206,53,115,87,28,4,299,87,0,1,1,0,26,21,1107,1092,0,0
qtdeclarative/examples/shared/shared.h,0,0,147,49,98,7,299,9,0,1,1,0,34,21,1162,1092,0,0
qtdeclarative/tests/auto/qml/qjsengine/tst_qjsengine.cpp,2428,114,116,59,57,7,299,61,0,3,2,0,27,21,1100,1092,0,0
qtdeclarative/src/qml/qml/qqmlstringconverters.cpp,222,56,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquicksystempalette_p.h,52,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/particles/qquickcumulativedirection/tst_qquickcumulativedirection.cpp,37,4,48,24,24,1,421,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmlrewrite.cpp,374,90,270,231,39,3,299,87,0,0,0,0,26,21,1131,1092,0,0
qtdeclarative/examples/qml/referenceexamples/binding/main.cpp,37,6,104,98,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/tools/easingcurveeditor/mainwindow.cpp,68,7,200,32,168,5,281,28,0,0,0,0,32,21,1130,1092,0,0
qtdeclarative/src/quick/scenegraph/qsgcontextplugin_p.h,25,3,50,25,25,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8bindings.cpp,214,43,81,47,34,6,299,87,0,1,1,0,32,21,1189,1092,1,1
qtdeclarative/src/qml/qml/qqmlextensionplugin.cpp,14,3,94,46,48,6,299,21,0,0,0,0,30,21,1141,1092,1,1
qtdeclarative/src/qml/qml/v8/qscriptisolate_p.h,25,5,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/parser/qqmljsast_p.h,1884,344,159,109,50,3,299,2,0,0,0,0,23,21,1108,1092,0,0
qtdeclarative/tests/auto/quick/qquickbehaviors/tst_qquickbehaviors.cpp,321,24,77,52,25,2,299,87,0,1,1,0,23,21,1094,1092,0,0
qtdeclarative/tests/auto/qml/qqmlmoduleplugin/plugin.2/plugin.cpp,30,5,50,25,25,2,299,87,0,0,0,0,25,21,1109,1092,0,0
qtdeclarative/src/particles/qquickturbulence_p.h,57,6,48,24,24,1,247,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/items/qquickrectangle.cpp,220,50,173,54,119,9,383,58,0,4,4,0,35,21,1296,1092,0,0
qtdeclarative/src/qml/qml/qqmlabstractexpression.cpp,47,15,50,25,25,1,281,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/items/context2d/qquickcontext2d_p.h,174,8,60,33,27,3,383,87,0,0,0,0,23,21,1108,1092,1,1
qtdeclarative/src/quick/scenegraph/util/qsgdistancefieldutil.cpp,51,15,76,43,33,2,383,87,0,1,1,0,22,21,1094,1092,0,0
qtdeclarative/examples/tutorials/extending/chapter5-listproperties/piechart.cpp,24,6,84,6,78,2,299,9,0,0,0,0,29,21,1157,1092,0,0
qtdeclarative/src/quick/items/qquicktextnode.cpp,976,179,82,48,34,4,383,23,0,1,1,0,25,21,1128,1092,3,3
qtdeclarative/src/plugins/qmltooling/qmldbg_ost/qostdevice.h,21,0,48,24,24,1,602,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/qml/parserstress/tst_parserstress.cpp,78,6,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/qml/qqmlxmlhttprequest/tst_qqmlxmlhttprequest.cpp,850,57,72,47,25,3,299,87,0,0,0,0,24,21,1095,1092,0,0
qtdeclarative/tests/auto/qml/qqmlproperty/tst_qqmlproperty.cpp,1455,56,106,54,52,4,299,87,0,1,1,0,28,21,1125,1092,0,0
qtdeclarative/src/quick/scenegraph/coreapi/qsgmaterial.cpp,118,28,59,31,28,4,383,87,0,0,0,0,30,21,1133,1092,2,2
qtdeclarative/src/qml/qml/qqmldirparser_p.h,65,6,59,32,27,4,299,87,0,2,2,0,28,21,1160,1092,0,0
qtdeclarative/src/qml/qml/qqmlstringconverters_p.h,21,0,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/qml/qqmlmoduleplugin/pluginWithQmlFile/plugin.cpp,10,1,52,26,26,2,299,87,0,0,0,0,25,21,1109,1092,0,0
qtdeclarative/src/quick/scenegraph/coreapi/qsgdefaultrenderer.cpp,302,63,52,26,26,2,383,7,0,0,0,0,22,21,1094,1092,1,1
qtdeclarative/src/qml/qml/qqmllocale.cpp,545,170,121,62,59,4,299,26,0,0,0,0,28,21,1188,1092,1,1
qtdeclarative/src/qml/qml/qqmlintegercache_p.h,28,3,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/particles/qquickparticlepainter.cpp,87,22,69,35,34,4,247,87,0,0,0,0,32,21,1277,1092,0,0
qtdeclarative/src/qml/qml/qqmlbinding_p.h,82,5,62,32,30,3,299,87,0,0,0,0,27,21,1147,1092,0,0
qtdeclarative/examples/quick/animation/main.cpp,1,1,16,8,8,3,87,7,0,0,0,0,31,21,1175,1092,0,0
qtdeclarative/src/quick/util/qquickstatechangescript_p.h,23,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tools/qmlprofiler/qmlprofilereventlocation.h,12,2,50,25,25,1,281,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/ftw/qrecyclepool_p.h,136,14,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/qml/qquicklistcompositor/tst_qquicklistcompositor.cpp,1568,98,123,99,24,2,299,87,0,0,0,0,22,21,1093,1092,0,0
qtdeclarative/src/qml/qml/qqmltypeloader.cpp,1510,317,726,499,227,8,299,86,0,3,3,0,38,21,1193,1092,2,2
qtdeclarative/src/plugins/qmltooling/qmldbg_qtquick2/qquickviewinspector.cpp,248,59,58,29,29,3,365,41,0,0,0,0,31,21,1145,1092,0,0
qtdeclarative/examples/qml/referenceexamples/coercion/birthdayparty.cpp,24,6,83,77,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/src/quick/util/qquicklistcompositor_p.h,259,64,61,26,35,3,299,87,0,0,0,0,24,21,1100,1092,0,0
qtdeclarative/src/particles/qquickrectangleextruder_p.h,29,2,48,24,24,1,247,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/examples/qml/referenceexamples/valuesource/person.cpp,60,15,130,124,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/src/particles/qquickimageparticle_p.h,288,26,74,37,37,2,247,87,0,0,0,0,23,21,1107,1092,0,0
qtdeclarative/src/qml/qml/qqmltypenotavailable_p.h,10,1,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/items/qquicksprite.cpp,50,8,55,28,27,3,383,87,0,0,0,0,29,21,1210,1092,1,1
qtdeclarative/src/qml/debugger/qv8debugservice.cpp,168,33,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/examples/tutorials/gettingStartedQml/filedialog/dialogPlugin.cpp,5,1,63,6,57,2,384,9,0,0,0,0,29,21,1157,1092,0,0
qtdeclarative/tests/auto/qmldevtools/compile/tst_compile.cpp,8,1,50,25,25,1,439,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/particles/qquickcumulativedirection_p.h,16,1,48,24,24,1,247,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tools/easingcurveeditor/splineeditor.h,67,2,193,25,168,2,281,28,0,0,0,0,23,21,1100,1092,0,0
qtdeclarative/src/qml/qml/qqmlvaluetypeproxybinding.cpp,101,22,52,26,26,2,281,87,0,1,1,0,23,21,1112,1092,0,0
qtdeclarative/src/qml/debugger/qqmlinspectorservice_p.h,26,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/parser/qqmljslexer.cpp,868,240,306,207,99,10,299,2,0,0,0,0,31,21,1117,1092,0,0
qtdeclarative/src/qml/qml/qqmlincubator.cpp,337,85,68,35,33,4,299,87,0,1,1,0,29,21,1173,1092,0,0
qtdeclarative/src/quick/util/qquickstategroup.cpp,309,74,65,33,32,4,299,87,0,1,1,0,29,21,1266,1092,0,0
qtdeclarative/src/qml/qml/qqmlvme_p.h,118,14,77,40,37,3,299,22,0,0,0,0,23,21,1097,1092,0,0
qtdeclarative/examples/qml/referenceexamples/signal/birthdayparty.cpp,45,11,110,104,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/examples/qml/referenceexamples/signal/main.cpp,36,6,103,97,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/src/quick/scenegraph/qsgcontext_p.h,59,0,53,27,26,3,383,87,0,0,0,0,28,21,1193,1092,0,0
qtdeclarative/src/quick/items/qquicktextinput_p.h,270,0,78,51,27,5,383,23,0,2,2,0,28,21,1136,1092,0,0
qtdeclarative/examples/tutorials/extending/chapter4-customPropertyTypes/pieslice.cpp,19,4,78,6,72,2,299,9,0,0,0,0,29,21,1157,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8worker_p.h,12,1,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquicktimeline_p_p.h,112,11,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/qml/debugger/qqmldebugclient/tst_qqmldebugclient.cpp,104,10,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/plugins/qmltooling/qmldbg_tcp/qtcpserverconnection.cpp,132,24,50,25,25,1,602,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/scenegraph/coreapi/qsgnodeupdater_p.h,39,2,48,24,24,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/quick/qquickflickable/tst_qquickflickable.cpp,850,71,604,357,247,13,299,20,0,1,1,0,47,21,1250,1092,2,2
qtdeclarative/src/qml/qml/qqmltypenamecache_p.h,93,14,62,30,32,3,299,87,0,1,1,0,29,21,1139,1092,0,0
qtdeclarative/src/quick/scenegraph/util/qsgsimplerectnode.cpp,41,7,57,32,25,2,383,87,0,0,0,0,22,21,1099,1092,0,0
qtdeclarative/tests/auto/qml/qqmlmoduleplugin/strictModule/plugin.cpp,18,3,117,93,24,2,141,87,0,1,1,0,23,21,1111,1092,0,0
qtdeclarative/src/imports/testlib/testcase.h,34,1,50,25,25,1,579,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8engine_impl_p.h,87,21,52,26,26,2,299,87,0,0,0,0,24,21,1131,1092,0,0
qtdeclarative/src/particles/qquickmaskextruder.cpp,69,18,51,26,25,2,247,87,0,0,0,0,25,21,1184,1092,0,0
qtdeclarative/src/particles/qquicklineextruder.cpp,22,5,53,27,26,2,247,87,0,0,0,0,25,21,1184,1092,0,0
qtdeclarative/src/quick/items/qquickimplicitsizeitem_p_p.h,12,1,48,24,24,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/items/qquickmultipointtoucharea.cpp,478,115,76,39,37,6,383,87,0,1,1,0,37,21,1363,1092,1,1
qtdeclarative/examples/tutorials/extending/chapter4-customPropertyTypes/main.cpp,11,1,78,6,72,2,299,9,0,0,0,0,29,21,1157,1092,0,0
qtdeclarative/src/imports/folderlistmodel/qquickfolderlistmodel.h,77,1,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/examples/quick/modelviews/objectlistmodel/dataobject.h,19,0,88,6,82,2,87,8,0,1,1,0,23,21,1101,1092,0,0
qtdeclarative/src/quick/items/qquickvisualdatamodel.cpp,2253,547,331,210,121,15,383,57,0,4,4,0,51,21,1332,1092,0,0
qtdeclarative/tests/auto/shared/util.h,29,7,50,25,25,1,383,87,0,0,0,0,21,21,1092,1092,1,1
qtdeclarative/src/qml/qml/qqmlguard_p.h,127,30,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/auto/quick/qquickxmllistmodel/tst_qquickxmllistmodel.cpp,728,55,292,154,138,2,299,87,0,1,1,0,25,21,1118,1092,0,0
qtdeclarative/src/particles/qquickdirection.cpp,11,2,51,26,25,2,247,87,0,0,0,0,25,21,1184,1092,0,0
qtdeclarative/src/qml/animations/qsequentialanimationgroupjob_p.h,40,2,52,25,27,2,299,51,0,0,0,0,23,21,1102,1092,0,0
qtdeclarative/src/qml/animations/qparallelanimationgroupjob_p.h,23,1,52,25,27,2,299,51,0,0,0,0,23,21,1102,1092,0,0
qtdeclarative/tests/benchmarks/qml/qqmlmetaproperty/tst_qqmlmetaproperty.cpp,45,6,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tools/qmlprofiler/qmlprofilerclient.cpp,220,49,48,24,24,1,281,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmlvaluetypeproxybinding_p.h,24,1,50,25,25,1,281,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquickstategroup_p.h,34,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquickanimation_p.h,319,0,52,26,26,2,299,87,0,1,1,0,23,21,1095,1092,0,0
qtdeclarative/tools/qmlscene/main.cpp,234,47,245,159,86,16,602,8,0,1,1,0,52,21,1232,1092,3,3
qtdeclarative/src/quick/scenegraph/coreapi/qsgnodeupdater.cpp,158,40,50,25,25,1,383,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmljavascriptexpression.cpp,302,69,65,37,28,3,281,87,0,0,0,0,27,21,1151,1092,1,1
qtdeclarative/src/qml/qml/qquicklistmodelworkeragent_p.h,75,12,52,26,26,2,299,87,0,1,1,0,25,21,1118,1092,0,0
qtdeclarative/src/quick/scenegraph/util/qsgsimpletexturenode.cpp,56,12,57,32,25,2,383,87,0,0,0,0,22,21,1099,1092,0,0
qtdeclarative/src/qml/animations/qanimationjobutil_p.h,0,0,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8worker.cpp,293,61,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/qml/qml/qqmlwatcher.cpp,112,20,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/particles/qquickimageparticle.cpp,1496,263,124,66,58,6,247,40,0,0,0,0,33,21,1228,1092,0,0
qtdeclarative/src/qml/qml/v8/qv8stringwrapper_p.h,12,0,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tools/easingcurveeditor/segmentproperties.cpp,72,8,176,24,152,2,281,28,0,0,0,0,23,21,1100,1092,0,0
qtdeclarative/src/qml/qml/qqmlcompiler.cpp,2993,701,345,246,99,19,299,15,0,11,11,0,61,21,1320,1092,0,0
qtdeclarative/examples/qml/networkaccessmanagerfactory/main.cpp,41,7,120,114,6,2,131,87,0,0,0,0,26,21,1160,1092,0,0
qtdeclarative/src/qml/qml/v4/qv4irbuilder.cpp,1056,270,143,70,73,8,299,2,0,2,2,0,40,21,1249,1092,1,1
qtdeclarative/src/qml/qml/ftw/qintrusivelist_p.h,177,32,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquickconnections.cpp,157,30,381,32,349,5,299,20,0,2,2,0,33,21,1261,1092,0,0
qtdeclarative/src/quick/scenegraph/util/qsgtexturematerial.cpp,119,21,74,33,41,4,383,87,0,1,1,0,27,21,1136,1092,0,0
qtdeclarative/tests/benchmarks/qml/script/tst_script.cpp,465,41,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/tests/benchmarks/qml/qqmlcomponent/testtypes.h,28,8,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,0,0
qtdeclarative/src/quick/util/qquicktimeline.cpp,519,116,48,24,24,1,299,87,0,0,0,0,21,21,1092,1092,1,1
qtdeclarative/src/qml/qml/v8/qjsvalue.h,76,0,50,26,24,2,299,15,0,0,0,0,24,21,1109,1092,0,0
qtdeclarative/src/quick/designer/designersupport.cpp,277,81,101,71,30,8,383,27,0,0,0,0,34,21,1196,1092,0,0
qtdeclarative/src/quick/items/qquickscreen.cpp,79,21,102,57,45,6,376,64,0,1,1,0,36,21,1321,1092,0,0
qtdeclarative/src/qml/animations/qsequentialanimationgroupjob.cpp,239,62,50,25,25,1,299,87,0,0,0,0,21,21,1092,1092,1,1
qtdeclarative/examples/tutorials/gettingStartedQml/parts/part5/filedialog/dialogPlugin.cpp,5,1,69,6,63,2,384,9,0,0,0,0,29,21,1157,1092,0,0
qtdeclarative/examples/tutorials/gettingStartedQml/filedialog/file.cpp,12,4,80,11,69,3,384,9,0,0,0,0,30,21,1162,1092,0,0
